area,attr_text,bedrooms,chinese_content,datetime,detail_content,geolocation_latitude,geolocation_longitude,has_image,mapaddress,name,price,url,where,attr_space,attr_type,geo_location,lat_long
,"available jul 21

apartment",,False,2017-07-01 17:17," Welcome home to Lincoln Glen Apartments! 1B1B  1  bed / 1 bath /  /$2,484 150 East Remington DriveSunnyvale, ca 94087Want more information? http://unit-availability.com/lead/5n01v3748379/1?extnId=7102829 Call Us Today! 
 show contact info
x658  Property Description  When you're not relaxing in the comfort of this beautiful garden-style one-bedroom apartment, help yourself to the benefits of a free fitness center, on-site tennis court, and a refreshing swimming pool. This home has everything you need and expect, including air conditioning. Call now  Property Amenities  * Covered Parking  * Swimming Pool  * Cable Ready  * 24 hour emergency service  * Relaxing Sauna  * Close to shopping and restaurants  * Close to 85, 101, and 280 freeways  * Air Conditioning Parking:Type - Covered Lot Covered parking for most cars. Please call for parking information. Pet Policy:No pets allowed.Management Company: Woodmont Real Estate Services*  Call Us Today! 
show contact info
x658 Equal Housing Opportunity ",37.358888,-122.031478,True,"150 E. Remington Drive
        (google map)
        
",LUXURY ONE BEDROOM WITH PREMIUM UPGRADES!,$2484,http://sfbay.craigslist.org/sby/apa/6201165979.html,sunnyvale,813ft2,1BR / 1Ba,37.358888-122.031478,"(37.358888, -122.031478)"
950ft2,"7BR / 1Ba
950ft2
available may 1

apartment
laundry in bldg
carport",7,False,2017-07-01 17:15,"This is an upstairs apartment in a 4-plex in a prime residential area in Sunnyvale. Easy commute to many high-tech companies and shopping centers in the area.
One car port space. Water and garbage is included.
Available for move-in now.    ",37.368041,-122.020971,False,"Begonia Way at Grand Fir Ave
        (google map)
        
",2 Bedroom 1 Bath,$2199,http://sfbay.craigslist.org/sby/apa/6201164311.html,sunnyvale,813ft2,1BR / 1Ba,37.368041-122.020971,"(37.368041, -122.020971)"
450ft2,"1BR / 1Ba
450ft2
available jul 3

apartment
laundry on site
no smoking
carport",1,False,2017-07-01 16:55,"Both MOVE IN READY. Both are one bedroom one bath; upstairs unit includes balcony and first floor unit has spacious patio. Month to month lease, water is included. No pets, no smoking. Located at 655 Reseda Dr in Sunnyvale minutes from public transportation and library. Off street parking and small laundry room on site. Rents are $1800/mo and $2000/mo. Please call or text 
 show contact info
and leave a VOICEMAIL to set up an appointment and fill out an application. Thanks!
-Castillo Properties    ",37.368441,-122.041071,True,"655 Reseda Dr
        (google map)
        
",2 UNITS AVAILABLE One Bedrooms for rent!,$1800,http://sfbay.craigslist.org/sby/apa/6201145452.html,sunnyvale,813ft2,1BR / 1Ba,37.368441-122.041071,"(37.368441, -122.041071)"
1213ft2,"2BR / 2Ba
1213ft2
available jul 1

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
detached garage
wheelchair accessible",2,False,2017-07-01 16:08,"
481 on Mathilda
http://481mathilda.com/su/zfkv
This spacious one bedroom has 823 square feet of space and offers modern soft close cabinetry, a quart stone movable kitchen island, full size washer/dryer, central air and heat, and wood flooring throughout! Walkable to downtown Sunnyvale, Cal Train, Farmers Market, shopping and dining!
Floor Plan: 2A1
Sq Feet:
1213
Rent: $4175
Bed/Bath: 2/2
Community Amenities
Gated Bike Storage
Wi-Fi Available Throughout Community
Package Concierge (24/7 access to packages)
Valet Waste and On-Site Recycling Program
On-Site Parking Garage
Lushly Landscaped Central Courtyard with BBQ, Outdoor Kitchen and Expansive Green Space for Recreation
Outdoor Living Room featuring Fireplace and Reflecting Fountain
Walking Distance to Downtown Sunnyvale and CalTrain
Pet Spa with Washing Station and Grooming Table
24 Hour State-of-the-Art Fitness Center with TRX
Easy Access to Central Expressway and Highways 101, 237, 280, and 85
Mountain and Downtown City Views
Close to Grocery, Retail, Shopping Locations and Washington Park
Office Space with Conference Room
Resident Lounge with Bistro Kitchen, 60"" Flat Panel TV, Billiards Table, and Premium Smart Panel Sound System
Go Pass for CalTrain Riders
Contact Us
481 on Mathilda
Address:481 South Mathilda Avenue, Sunnyvale, CA  94086
Phone:
show contact info
Online:http://481mathilda.com/su/zfkv
Office Hours:
Mon: 9:00am - 6:00pm
Tue: 9:00am - 6:00pm
Wed: 9:00am - 6:00pm
Thu: 9:00am - 6:00pm
Fri: 9:00am - 6:00pm
Sat: 9:00am - 6:00pm
Sun: Closed
ADA ACCESSIBLE
EQUAL HOUSING OPPORTUNITY
Pet Spa with Washing Station and Grooming Table, Resident Lounge with Bistro Kitchen, 60"" Flat Panel TV, Billiards Table, and Premium Smart Panel Sound System, Outdoor Living Room featuring Fireplace and Reflecting Fountain, Walking Distance to Downtown Sunnyvale and CalTrain, Close to Grocery, Retail, Shopping Locations and Washington Park, Apartments to rent, 481 on Mathilda, Dog, Package Concierge (24/7 access to packages), CA, Sunnyvale, Cat, Easy Access to Central Expressway and Highways 101, 237, 280, and 85
",37.371805,-122.036242,True,"481 S. Mathilda Avenue
        (google map)
        
",Keep Calm and Move into a Modern 2 bedroom w/Oversized Windows,$4175,http://sfbay.craigslist.org/sby/apa/6201097908.html,sunnyvale,813ft2,1BR / 1Ba,37.371805-122.036242,"(37.371805, -122.036242)"
530ft2,"0BR / 1Ba
530ft2
available jul 1

cats are OK - purrr
dogs are OK - wooof
apartment
laundry on site
no smoking
carport",,False,2017-07-01 14:49,"Come Relax Outside! Downtown Sunnyvale Apartments Call Now: 
show contact info
Landmark 925 S WOLFE RD, Sunnyvale, CA, 94086Follow The Link Below:http://pinnaclefamily.aptdetails.com/5183yw This is a Studio, 1 Bath, approximately 530 Sq. Ft.  Live in style at Landmark Apartment Homes! We offer much more than an apartment community; we offer an elevated lifestyle from the inside, out. Ideally situated in the heart of a quaint yet thriving pocket of Sunnyvale, our beautifully manicured landscape weaves a resort-style pool and spa area, tennis courts, fitness studio, expansive clubhouse, and, of course, our spacious and bright apartment homes. Each of our studio and one-bedroom homes feature a generous patio or balcony, walk-in closet, open kitchen area with breakfast bar, large linen and storage closets, contemporary vertical blinds, and modern appliances. We also offer reserved and covered carport parking.
The Landmark is conveniently located across from Sunken Gardens Golf Course, with easy access to Highways 280, 101 and 85, and moments from Light Rail and Caltrain stations. Nearby Vallco Shopping Mall, Cupertino Village and Downtown Sunnyvale create a bustling shopping and dining scene.
Combine all of these amenities with a dedicated and friendly staff, and you have the perfect place to call home. Call us to schedule a tour today--we're waiting to welcome you home! Features - Contemporary Vertical Blinds  - Modern Appliances  - Patio/Balcony  - Large Linen & Storage Closets  - Reserved & Covered Parking  - Open Kitchen Area w/ Breakfast Bar  - Walk-In Closet Community Amenities - Expansive Clubhouse  - Fitness Studio  - Tennis Courts  - Easy Access to Highways 280, 101 and 85  - Close to Sunken Gardens Golf Course  - Moments From Light Rail & Caltrain Stations  - Resort-Style Pool & Spa Area  - Nearby Vallco Shopping Mall, Cupertino Village, and Downtown Sunnyvale Office Hours MON-SAT 9:00 AM - 6:00 PMSUN 10:00 AM - 5:00 PM Equal Housing Opportunity 6bQSU6zVYz ",37.376400,-122.023800,True,"
        (google map)
        
",Come Relax Outside!,$2019,http://sfbay.craigslist.org/sby/apa/6201004205.html,sunnyvale,813ft2,1BR / 1Ba,37.376400-122.023800,"(37.376400, -122.023800)"
1100ft2,"2BR / 2Ba
1100ft2
available aug 5

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
carport",2,False,2017-07-01 14:38,"Summer is the most hectic and busiest time of the year to move.  Don't waste time looking all over and stressing out with your apartment search and let the team at Bristol Commons make your decision easy!
 We have a gorgeous ground floor 2x2 coming available early August!    
Apartment 513 faces South for strong sunlight.
 The kitchen is updated with classy white quartz counters and stainless steel GE appliances, and wood plank flooring throughout the common areas look great and make for easy cleaning.
 A walk-in closet and storage off the patio ensures you'll have enough space to store all those odds and ends, and a full-size washer and dryer set means no more trips to the laundromat.
 A patio offers a space for sun and fresh air while you sip your morning coffee, with an extended patio perfect for plants and a grill.
 Apartment Features:
 - Full-size washer and dryer
 - Central AC and heating
 - Walk-in closet
 - Storage area
 - Extended patio
 - Wood plank flooring throughout kitchen and living area
 - Plush carpeting in bedrooms
 - Updated appliances including oven, microwave, dishwasher and fridge
 Community Amenities Include:
 - BBQ Picnic Area with 2 grills and a fire pit
 - Zen Garden
 - Play structure with soft ground cover
 - 24-HR Fitness Center
 - 24-HR WiFi Bar w/ Cable TV
 - 24-HR Emergency Maintenance; prompt service from our friendly maintenance team!
 - Charge Point electric vehicle charging station for 2 cars
 - Nightly Courtesy Patrol 
 Bristol Commons is located in the heart of Sunnyvale. We are less than a mile from historic Murphy Street with its multicultural dining, entertainment, and Saturday Farmers' Market. A short drive gets you to all the commuter arteries including Central Expy, Lawrence Expy, El Camino Real, and highways 237 and 101.  Learn more about this stellar community @ http://sunnyvale.ca.gov/AboutSunnyvale.aspx
 Apartment home #513 is available now for $3,536 per month for a 12 month lease. Flexible lease terms are available. All interior photos are examples and orientations may vary.
 ☏ Call Us Now At 
 show contact info
 or visit us online at:
 www.bristolcommonsapts.com
732 E. Evelyn Avenue
 Sunnyvale, California 94086
 Equal Housing Opportunity
 Pricing and availability is subject to change
*Branding elements, floor plans, layout plans, specifications, images, names, drawings, perspectives, models, graphics, logos, icons and other details herein are only indicative and the Developer/Promoter/Owner reserves the right to change all or any of them. All room dimensions are approximate only and may or may not include balcony square feet in total square footage. Prices and availability are subject to change. Prices vary based on move-in and lease terms. *The monthly rental rates provided on our website are an estimate of the likely rental rate for the available floor plans and provided as a service to prospective residents. We cannot guarantee that a rental rate displayed above will be the actual rate offered at the time a rental agreement is signed as our rates change daily based on economic factors of the community such as unit availability.*Breed restrictions apply. Pets are subject to deposit and pet rent. *The monthly rental rates provided on our website are an estimate of the likely rental rate for the available floor plans and provided as a service to prospective residents. We cannot guarantee that a rental rate displayed above will be the actual rate offered at the time a rental agreement is signed as our rates change daily based on economic factors of the community such as unit availability.    ",37.370913,-122.016206,True,"732 E. Evelyn
        (google map)
        
",Enjoy this Sunny and Bright 2bed 2bath Apartment Home Available Soon!,$3536,http://sfbay.craigslist.org/sby/apa/6200974174.html,sunnyvale,813ft2,1BR / 1Ba,37.370913-122.016206,"(37.370913, -122.016206)"
1406ft2,"3BR / 3Ba
1406ft2
available jul 1

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
detached garage
wheelchair accessible",3,False,2017-07-01 14:20,"Choose from seven unique floor plans including one and two bedroom apartments and three bedroom townhomes.
Spacious three bedroom featuring three full baths, walk in master closet, large private balcony and more! 
Cherry Orchard , managed by The Irvine Company
250 West El Camino Real
Sunnyvale, CA 94087
show contact info

VIEW OUR WEBSITE:
https://www.irvinecompanyapartments.com/locations/northern-california/sunnyvale/cherry-orchard.html?utm_source=BEC&utm_campaign=ILS&utm_medium=Craigslist&utm_content=CherryOrchard-ILS
Monday 9:00am - 6:00pm
Tuesday 9:00am - 7:00pm
Wednesday 9:00am - 6:00pm
Thursday 9:00am - 5:00pm
Friday 9:00am - 6:00pm
Saturday 9:00am - 6:00pm
Sunday 12:00pm - 6:00pm
[#3719561]
",37.367559,-122.032192,True,"250 West El Camino Real
        (google map)
        
","Dog Park, Convenient Location, Leasing Now",$4900,http://sfbay.craigslist.org/sby/apa/6200956915.html,sunnyvale,813ft2,1BR / 1Ba,37.367559-122.032192,"(37.367559, -122.032192)"
670ft2,"670ft2
available jul 9

open house dates

saturday 2017-07-01

sunday 2017-07-02

monday 2017-07-03

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
carport",,False,2017-07-01 12:21,"July 4th is upon us!  Time for fireworks, barbecues, and moving!  The pursuit of happiness leads to Bristol Commons in beautiful Sunnyvale, CA!  
 We have a gorgeous updated 1x1 available July 9th!
Apartment 228 is a lovely second floor corner apartment with patio and living room facing East for good morning light and an extra window in the bedroom.
 The kitchen is updated with white quartz counters, dark espresso cabinetry, and stainless steel GE appliances including a fridge, microwave, glass top oven, and dishwasher!  It features a ton of cabinet and counter space as well, so feel free to buy that fancy new espresso machine.
 A walk-in closet and storage off the patio ensures you'll have enough space to store all those odds and ends, and a full-size washer and dryer set means no more trips to the laundromat.
 A patio offers a space for sun and fresh air while you sip your morning coffee or a evening glass of wine.
 Apartment Features:
 - Full-size washer and dryer
 - Central AC and heating
 - Walk-in closet
 - Storage area
 - Patio balcony
 - Wood plank flooring throughout kitchen and living area
 - Plush carpeting in bedroom
 - Updated appliances including oven, microwave, dishwasher and fridge
 Community Amenities Include:
 - BBQ Picnic Area with 2 grills and a fire pit
 - Zen Garden
 - Play structure with soft ground cover
 - 24-HR Fitness Center
 - 24-HR WiFi Bar w/ Cable TV
 - 24-HR Emergency Maintenance; prompt service from our friendly maintenance team!
 - Charge Point Electric Vehicle Charging Station (2 car capacity)
 - Nightly Courtesy Patrol 
 Bristol Commons is located in the heart of Sunnyvale. We are less than a mile from historic Murphy Street with its multicultural dining, entertainment, and Saturday Farmers' Market. A short drive gets you to all the commuter arteries including Central Expy, Lawrence Expy, El Camino Real, and highways 237 and 101.  Learn more about this stellar community @ http://sunnyvale.ca.gov/AboutSunnyvale.aspx
 Apartment home #228 will be available July 9th for $2,568 per month for a 12 month lease. Flexible lease terms are available. All interior photos are examples and orientations may vary.
 ☏ Call Us Now At 
 show contact info
 or visit us online at:
 www.bristolcommonsapts.com
732 E. Evelyn Avenue
 Sunnyvale, California 94086
 Equal Housing Opportunity
 Pricing and availability is subject to change
*Branding elements, floor plans, layout plans, specifications, images, names, drawings, perspectives, models, graphics, logos, icons and other details herein are only indicative and the Developer/Promoter/Owner reserves the right to change all or any of them. All room dimensions are approximate only and may or may not include balcony square feet in total square footage. Prices and availability are subject to change. Prices vary based on move-in and lease terms. *The monthly rental rates provided on our website are an estimate of the likely rental rate for the available floor plans and provided as a service to prospective residents. We cannot guarantee that a rental rate displayed above will be the actual rate offered at the time a rental agreement is signed as our rates change daily based on economic factors of the community such as unit availability.*Breed restrictions apply. Pets are subject to deposit and pet rent. *The monthly rental rates provided on our website are an estimate of the likely rental rate for the available floor plans and provided as a service to prospective residents. We cannot guarantee that a rental rate displayed above will be the actual rate offered at the time a rental agreement is signed as our rates change daily based on economic factors of the community such as unit availability.    ",37.370913,-122.016206,True,"732 E. Evelyn
        (google map)
        
",This 1bed 1bath is Just Steps Away From the Pool and Lounge Area!,$2568,http://sfbay.craigslist.org/sby/apa/6200792949.html,sunnyvale,813ft2,1BR / 1Ba,37.370913-122.016206,"(37.370913, -122.016206)"
720ft2,"1BR / 1Ba
720ft2
available jul 7

apartment
no smoking",1,False,2017-07-01 12:17,"Central Park 
1055 Manet Drive 
Sunnyvale, CA 94087
show contact info

Office Hours: Tuesday-Saturday 9:00 AM-6:00 PM 
Visit www.centralparkaptliving.com  

Experience the tranquil beauty of Central Park Apartments in Sunnyvale. It's where you can get away from the rapid pace of the day with stunning views. It's where you can surround yourself with winding paths, shaded trees and sparkling fountains rippling through the breeze. It's where relaxation mingles with modern conveniences to simplify your busy life with easy access to El Camino Real and Highways 280 & 101. Conveniently located in the heart of Silicon Valley with only minutes away from fine dining, entertainment, major employers and top rated schools.  It's a place where you will love to call home. Call our Leasing Center at 
 show contact info
to schedule your private tour today! 


Property Amenities:
-        Sparkling Swimming Pool
-         Relaxing Jacuzzi
-        Onsite Laundry Facility 
-         Assigned & Covered Parking 
-         Guest Parking Available 
-         Cardio & Strength Fitness Center
-        Beautiful Garden Lush Landscaping 
-         Located in the Heart of Silicon Valley 

Apartment Amenities:
-         Unique Spacious One & Two Bedroom Floorplans
-        Well Appointed Kitchens 
-         Separate Living Room & Dining Room Area 
-         Large Walk In Closets 
-        Vaulted Ceilings *Selected Units 
-         Wood Burning Fireplaces *Selected Units 
-         Garden Patios or Balconies *Selected Units 

Lease Terms:  12 month at advertised price. 

Floorplan specifications and prices are subject to change without notice. 
Equal Housing Opportunity 
",37.359141,-122.027971,True,"Manet at Remmington
        (google map)
        
",CHARMING community in Quiet Sunnyvale neighborhood!!,$2509,http://sfbay.craigslist.org/sby/apa/6200797741.html,sunnyvale,813ft2,1BR / 1Ba,37.359141-122.027971,"(37.359141, -122.027971)"
1021ft2,"2BR / 2Ba
1021ft2
available jul 1

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
detached garage
wheelchair accessible",2,False,2017-07-01 12:09,"Cherry Orchard , managed by The Irvine Company
250 West El Camino Real
Sunnyvale, CA 94087
show contact info

VIEW OUR WEBSITE:
https://www.irvinecompanyapartments.com/locations/northern-california/sunnyvale/cherry-orchard.html?utm_source=BEC&utm_campaign=ILS&utm_medium=Craigslist&utm_content=CherryOrchard-ILS
A ""Walker's Paradise"" according to WalkScore.com scoring 91 out of 100 for walkability to nearby stores, restaurants, schools, parks and more
Contemporary two bedroom, two bathroom apartment featuring spacious storage, private deck and in-home laundry.  
Monday 9:00am - 6:00pm
Tuesday 9:00am - 7:00pm
Wednesday 9:00am - 6:00pm
Thursday 9:00am - 5:00pm
Friday 9:00am - 6:00pm
Saturday 9:00am - 6:00pm
Sunday 12:00pm - 6:00pm
Apartment Features
* Full sized Washer and Dryer in unit
* Granite Countertops
* Walk-in Closet
* Fireplace
* Air Conditioning
* Private Patio or Private Balcony (on select apartments)
* Stainless Steel Appliances
[#3719024]
",37.367559,-122.032192,True,"250 West El Camino Real
        (google map)
        
","Poolside BBQ, Come Look and Lease, Stylish Features",$3940,http://sfbay.craigslist.org/sby/apa/6200787307.html,sunnyvale,813ft2,1BR / 1Ba,37.367559-122.032192,"(37.367559, -122.032192)"
1198ft2,"2BR / 2Ba
1198ft2
available jul 1

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
carport",2,False,2017-07-01 12:07,"Reed Square Apartments is proud to showcase our spacious 2 bed 2 bath apartments at 1,198 sq. ft. larger than some 3 bedroom apartments! Not only that, but every apartment comes with 2 balconies!This apartment also has an incredibly roomy living room. In addition, you'll also have a lovely sun window to lighten the room, and your mood! You won't believe the size of our hallway closet. 
This apartment is located within our community with a beautiful view of our sparkling swimming pool.
Recently upgraded, this modernized home is fully equipped with:
 *State of the art stainless steel appliances!
 *Beautiful Granite Counter-tops! 
 *Full sized washer and dryer!
 *Central heating & air
Parking is conveniently located right outside your front door. No more lugging groceries up several stories across two parking lots!
We also have several community amenities for our lovely residents:
*24 Hour fitness center for those 3 a.m. workouts!
*Refreshing swimming pool to cool off on those hot summer days!
*2 Barbecue Grills & Bars!
 Our tender community is located close enough to major commuter roads, but far enough away to stay secluded and quiet! 
 ***Ask us about home #56*** $3,004 on a 11 month lease!
*Pricing and availability subject to change. Flexible lease terms available! 
Call us and schedule a personalized tour today!
 *Equal Housing Opportunity*
You can reach us at 
 show contact info

http://www.reedsquare.com/
1070 Reed Avenue Sunnyvale, California 94086
",37.366441,-122.014571,True,"Reed Ave at Lawrence Exwy
        (google map)
        
",Everything You Want AND MORE!!!,$3004,http://sfbay.craigslist.org/sby/apa/6200783743.html,sunnyvale,813ft2,1BR / 1Ba,37.366441-122.014571,"(37.366441, -122.014571)"
1100ft2,"2BR / 2Ba
1100ft2
available aug 5

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
carport",2,False,2017-07-01 11:44,"Summer is the most hectic and busiest time of the year to move.  Don't waste time looking all over and stressing out with your apartment search and let the team at Bristol Commons make your decision easy!
 We have a gorgeous ground floor 2x2 coming available early August!    
Apartment 513 is in a great location on the property right next to parking with strong sunlight facing South and far from the street for that quiet out of the way feeling.  Wood plank flooring 
 The kitchen is updated with classy white quartz counters and stainless steel GE appliances, and wood plank flooring throughout the common areas are a great marriage of form and function.
 A walk-in closet and storage off the patio ensures you'll have enough space to store all those odds and ends, and a full-size washer and dryer set means no more trips to the laundromat.
 A patio offers a space for sun and fresh air while you sip your morning coffee, with an extended patio perfect for plants and a propane grill.
 Apartment Features:
 - Full-size washer and dryer
 - Central AC and heating
 - Walk-in closet
 - Storage area
 - Extended patio
 - Wood plank flooring throughout kitchen and living area
 - Plush carpeting in bedrooms
 - Updated appliances including oven, microwave, dishwasher and fridge
 Community Amenities Include:
 - BBQ Picnic Area with 2 grills and a fire pit
 - Zen Garden
 - Play structure with soft ground cover
 - 24-HR Fitness Center
 - 24-HR WiFi Bar w/ Cable TV
 - 24-HR Emergency Maintenance; prompt service from our friendly maintenance team!
 - Charge Point electric vehicle charging station for 2 cars
 - Nightly Courtesy Patrol 
 Bristol Commons is located in the heart of Sunnyvale. We are less than a mile from historic Murphy Street with its multicultural dining, entertainment, and Saturday Farmers' Market. A short drive gets you to all the commuter arteries including Central Expy, Lawrence Expy, El Camino Real, and highways 237 and 101.  Learn more about this stellar community @ http://sunnyvale.ca.gov/AboutSunnyvale.aspx
 Apartment home #513 is available now for $3,536 per month for a 12 month lease. Flexible lease terms are available. All interior photos are examples and orientations may vary.
 ☏ Call Us Now At 
 show contact info
 or visit us online at:
 www.bristolcommonsapts.com
732 E. Evelyn Avenue
 Sunnyvale, California 94086
 Equal Housing Opportunity
 Pricing and availability is subject to change
*Branding elements, floor plans, layout plans, specifications, images, names, drawings, perspectives, models, graphics, logos, icons and other details herein are only indicative and the Developer/Promoter/Owner reserves the right to change all or any of them. All room dimensions are approximate only and may or may not include balcony square feet in total square footage. Prices and availability are subject to change. Prices vary based on move-in and lease terms. *The monthly rental rates provided on our website are an estimate of the likely rental rate for the available floor plans and provided as a service to prospective residents. We cannot guarantee that a rental rate displayed above will be the actual rate offered at the time a rental agreement is signed as our rates change daily based on economic factors of the community such as unit availability.*Breed restrictions apply. Pets are subject to deposit and pet rent. *The monthly rental rates provided on our website are an estimate of the likely rental rate for the available floor plans and provided as a service to prospective residents. We cannot guarantee that a rental rate displayed above will be the actual rate offered at the time a rental agreement is signed as our rates change daily based on economic factors of the community such as unit availability.    ",37.370913,-122.016206,True,"732 E. Evelyn
        (google map)
        
",Spacious 2bed 2bath Available Minutes From Downtown Sunnyvale!,$3536,http://sfbay.craigslist.org/sby/apa/6200734977.html,sunnyvale,813ft2,1BR / 1Ba,37.370913-122.016206,"(37.370913, -122.016206)"
823ft2,"0BR / 1Ba
823ft2
available jul 1

cats are OK - purrr
dogs are OK - wooof
apartment
w/d in unit
no smoking
detached garage
wheelchair accessible",,False,2017-07-01 11:00,"
481 on Mathilda
http://481mathilda.com/su/3dl8
Live a life of luxury and convenience at 481 on Mathilda! Just minutes away from downtown Sunnyvale. Less than a 10 minute walk to historical Murphy Avenue, you will find an abundance of shopping, restaurants, CalTrain, and more! Take a leisurely stroll to Washington Park, or enjoy a good book at The City of Sunnyvale Library. 
481 on Mathilda offers brand new, modern and spacious two bedroom apartments with incredible options to suit all of your needs. Plenty of built in cabinetry for all of your storage and cooking utensils! Walk in closets with additional shelving accompany your spacious bedrooms, along with dual vanity sinks and mirrored closets.
Floor Plan: SA1
Sq Feet:
823
Rent: $3350
Bed/Bath: 0/1
Community Amenities
Gated Bike Storage
Wi-Fi Available Throughout Community
Package Concierge (24/7 access to packages)
Valet Waste and On-Site Recycling Program
On-Site Parking Garage
Lushly Landscaped Central Courtyard with BBQ, Outdoor Kitchen and Expansive Green Space for Recreation
Outdoor Living Room featuring Fireplace and Reflecting Fountain
Walking Distance to Downtown Sunnyvale and CalTrain
Pet Spa with Washing Station and Grooming Table
24 Hour State-of-the-Art Fitness Center with TRX
Easy Access to Central Expressway and Highways 101, 237, 280, and 85
Mountain and Downtown City Views
Close to Grocery, Retail, Shopping Locations and Washington Park
Office Space with Conference Room
Resident Lounge with Bistro Kitchen, 60"" Flat Panel TV, Billiards Table, and Premium Smart Panel Sound System
Go Pass for CalTrain Riders
Contact Us
481 on Mathilda
Address:481 South Mathilda Avenue, Sunnyvale, CA  94086
Phone:
show contact info
Online:http://481mathilda.com/su/3dl8
Office Hours:
Mon: 9:00am - 6:00pm
Tue: 9:00am - 6:00pm
Wed: 9:00am - 6:00pm
Thu: 9:00am - 6:00pm
Fri: 9:00am - 6:00pm
Sat: 9:00am - 6:00pm
Sun: Closed
ADA ACCESSIBLE
EQUAL HOUSING OPPORTUNITY
Cat, Sunnyvale, CA, 481 on Mathilda, For rent, Dog
",37.371805,-122.036242,True,"481 S. Mathilda Avenue
        (google map)
        
",Over-Sized Studio w/ Kitchen Island and Walk-in Closet!,$3350,http://sfbay.craigslist.org/sby/apa/6200680883.html,sunnyvale,813ft2,1BR / 1Ba,37.371805-122.036242,"(37.371805, -122.036242)"
828ft2,"1BR / 1Ba
828ft2
available jul 7

apartment
laundry on site
no smoking
carport",1,False,2017-07-01 10:45,"Central Park 
1055 Manet Drive 
Sunnyvale, CA 94087
show contact info

Office Hours: Tuesday-Saturday 9:00 AM-6:00 PM 
Visit www.centralparkaptliving.com  

Experience the tranquil beauty of Central Park Apartments in Sunnyvale. It's where you can get away from the rapid pace of the day with stunning views. It's where you can surround yourself with winding paths, shaded trees and sparkling fountains rippling through the breeze. It's where relaxation mingles with modern conveniences to simplify your busy life with easy access to El Camino Real and Highways 280 & 101. Conveniently located in the heart of Silicon Valley with only minutes away from fine dining, entertainment, major employers and top rated schools.  It's a place where you will love to call home. Call our Leasing Center at 
 show contact info
to schedule your private tour today! 


Property Amenities:
-        Sparkling Swimming Pool
-         Relaxing Jacuzzi
-        Onsite Laundry Facility 
-         Assigned & Covered Parking 
-         Guest Parking Available 
-         Cardio & Strength Fitness Center
-        Beautiful Garden Lush Landscaping 
-         Located in the Heart of Silicon Valley 

Apartment Amenities:
-         Unique Spacious One & Two Bedroom Floorplans
-        Well Appointed Kitchens 
-         Separate Living Room & Dining Room Area 
-         Large Walk In Closets 
-        Vaulted Ceilings *Selected Units 
-         Wood Burning Fireplaces *Selected Units 
-         Garden Patios or Balconies *Selected Units 

Lease Terms:  12 month at advertised price. 

Floorplan specifications and prices are subject to change without notice. 
Equal Housing Opportunity 
",37.359141,-122.027971,True,"Manet at Remmington
        (google map)
        
",SPACIOUS 1 bed W/ Den in the Cupertino School district!!!,$2629,http://sfbay.craigslist.org/sby/apa/6200656420.html,sunnyvale,813ft2,1BR / 1Ba,37.359141-122.027971,"(37.359141, -122.027971)"
